text,target
"롯데하이마트는 국내 1위 전자 제품 전문점으로 국내 가전 유통 시장을 선도하고 있다. 전국 430여 개 오프라인 매장과 온라인 쇼핑몰을 직접 운영하고, 600여 개에 이르는 전 세계 다양한 브랜드를 취급하며 풍부한 상품 구성을 갖추고 있다. 또 전국을 그물망처럼 촘촘히 연결하는 오프라인 매장과 물류센터, 서비스센터 모두가 직영이라는 점이 특징이자 강점이다. 소비자의 다양한 니즈와 라이프스타일을 반영해 오프라인 매장의 변화를 꾀하고, 다양한 서비스를 통해 온라인 채널을 강화하고 있다. 롯데하이마트는 고객 중심 유통 채널로 미래의 가전 유통 시장을 이끌어 나가는 일에 앞장서고 있다. 이 텍스트를 요약해줘.","롯데하이마트는 국내 1위 전자 제품 전문점으로, 430여 개의 오프라인 매장과 온라인 쇼핑몰을 운영하며 600여 개의 글로벌 브랜드를 취급합니다. 모든 매장, 물류센터, 서비스센터를 직영으로 운영하여 강점을 지니고 있으며, 고객의 다양한 요구와 라이프스타일에 맞춰 오프라인 매장을 변화시키고 온라인 채널을 강화하고 있습니다. 고객 중심의 유통 채널로 미래 가전 유통 시장을 선도하고자 합니다."
"글로벌 철강업계에 적신호가 켜졌다. 국내 철강 역시 큰 영향을 받고 있는 모양새로 2023년 1월의 조강과 철강 제품 생산은 10년 만의 최저치를 기록했다. 건설/자동차/가전 등 대량 철강 구매 업종의 침체가 가속화한 탓이다. 다행히 KG스틸은 이와 같은 철강 불황을 비켜나갔다는 평가다. KG스틸은 원료 가격 하락에 따른 판매 가격 하락으로 2023년 1분기 매출액은 16.7% 감소했지만 고수익 제품 비중이 높은 덕에 영업이익은 오히려 4.2% 증가했다. KG스틸은 향후 철강 불황이 장기화될 가능성이 있다고 보고, 이에 대한 대책으로 고수익 제품군에 집중해 슈퍼갈륨, 석도DRD, 프린테크의 비중을 점차 늘리고 있다. 이 텍스트를 요약해줘.","글로벌 철강업계가 침체에 빠지면서 국내 철강 생산도 2023년 1월에 10년 만의 최저치를 기록했다. 그러나 KG스틸은 원료 가격 하락으로 매출은 감소했지만, 고수익 제품 덕분에 영업이익이 증가했다. KG스틸은 철강 불황이 장기화될 가능성에 대비해 고수익 제품군인 슈퍼갈륨, 석도DRD, 프린테크의 비중을 늘리고 있다."
"경북 구미 불산 유출사고, 가습기 살균제 피해와 기후위기 등으로 촉발된 화학물질 평가법, 화학물질관리법 등의 화학물질 및 유해물질 정부규제가 다시 환경부의 ‘제한물질/금지물질의 지정 일부 개정안’에 따라 추가적인 규제에 들어간다. 크롬산 스트론튬(SrCrO₄)은 2025년부터 페인트류에 사용이 금지된다. 이는 컬러강판 제조에서 필수적인 제품으로, 부식을 막기 위해 코일 표면에 코팅돼 왔다. 이에 대응하기 위해 2023년 8월 KG스틸은 환경규제물질을 완전히 없앤 친환경 컬러강판 제품의 시생산을 성공적으로 마쳤다. 이 텍스트를 요약해줘.","경북 구미 불산 유출사고와 가습기 살균제 피해 등으로 촉발된 화학물질 규제가 강화되면서, 환경부는 '제한물질/금지물질의 지정 일부 개정안'을 발표했다. 이에 따라 크롬산 스트론튬은 2025년부터 페인트류에 사용이 금지된다. KG스틸은 이에 대응해 2023년 8월 친환경 컬러강판 제품의 시생산을 성공적으로 완료했다."
"전기차 배터리팩 시장이 급성장 중이다. 내연기관을 친환경 자동차, 그중에서도 전기차가 대체하면서 하이브리드 전기차를 포함한 전기차에 필수적인 배터리팩 역시 동반 성장하고 있는 것. 글로벌 시장조사기관 SNE리서치에 따르면, 배터리팩을 구성하는데 필요한 주요 부품 시장은 2025년 424억 달러(약 53조 원)에 달할 것으로 예상된다. 이 텍스트를 요약해줘.","전기차 배터리팩 시장이 전기차의 증가로 급성장하고 있으며, 2025년에는 주요 부품 시장 규모가 424억 달러에 이를 것으로 예상됩니다."
이에 2023년 10월 KG스틸이 배터리팩 생산 공장 설립에 나섰다. 위치는 창원으로 2024년 11월 완공 예정이다. 신규 사업 투자 금액은 약 700억 원으로 이는 자기자본의 4.15%에 해당하는 상당한 규모다. 공장은 모듈 조립라인과 어셈블리 조립라인 등을 갖춰 신설한다. 생산 제품은 KG그룹으로 편입된 KG모빌리티에 적용될 것으로 예상된다. 이 텍스트를 요약해줘.,"KG스틸은 2023년 10월 창원에 배터리팩 생산 공장을 설립하기로 했으며, 2024년 11월 완공을 목표로 하고 있습니다. 약 700억 원을 투자하여 모듈 및 어셈블리 조립라인을 갖출 예정이며, 생산된 제품은 KG모빌리티에 사용될 것으로 보입니다."
"쌍용자동차가 KG그룹 안으로 들어왔다. 쌍용자동차는 사명을 KG모빌리티로 바꾸고 중간 지주사 격인 KG ETS로 편입됐다. KG모빌리티는 향후 ‘토레스’ 전기차를 필두로 2024년에는 ‘코란도’를 재해석한 ‘KR10’과 전기 픽업트럭 등 친환경 에너지를 활용한 자동차를 선보일 예정이다. 이는 KG스틸의 도약 기회가 될 수 있어 주목된다. KG스틸은 이차전지 핵심 소재를 공급하는 KG에너켐을 보유하고 있다. 현재 KG스틸의 자동차 강판 판매는 연간 3~4만 톤이지만, KG모빌리티의 편입으로 차량용 철강재 판매 증가가 예상되며, 여기에 이차전지 관련 사업 영역도 확장할 수 있을 것으로 기대된다. 이 텍스트를 요약해줘.","쌍용자동차가 KG그룹에 편입되어 사명을 KG모빌리티로 변경하고, KG ETS의 중간 지주사로 들어갔습니다. KG모빌리티는 '토레스' 전기차를 시작으로 2024년에 'KR10'과 전기 픽업트럭 등 친환경 자동차를 출시할 계획입니다. 이는 KG스틸의 도약 기회로, KG에너켐을 통해 이차전지 핵심 소재를 공급하며, 차량용 철강재 판매 증가와 이차전지 사업 확장이 기대됩니다."
"컬러강판 시장의 경쟁이 격화되고 있다. 철강에 디자인을 적용해 다양한 소재의 무늬와 질감을 구현할 수 있는 만큼 가격적 메리트가 큰 데다 사용 범위까지 확장되고 있기 때문. 지금까지 본격적으로 경쟁에 뛰어든 업체 수도 상당하며 동국제강, 포스코스틸리온 등 주요 철강사들이 먼저 참여했다. 문제는 수익이 크다 보니 생기는 치열한 경쟁과 시장의 파이가 정해져 있다는 점이다. 여기에 최근 가전 제품 수요 하락, 건설 경기 침체 등의 악재가 겹쳐 KG스틸을 포함한 각 철강 기업의 2022년 컬러강판 판매량이 2021년 대비 감소했다. 다만, 시장이 인테리어뿐 아니라 가전으로 확대돼 적용 범위가 넓은 만큼 장기적인 관점으로 시장에 투자해야 한다는 시각도 있다. 이 텍스트를 요약해줘.","컬러강판 시장의 경쟁이 심화되고 있으며, 주요 철강사들이 참여하고 있다. 이 시장은 철강에 다양한 디자인을 적용할 수 있어 가격적 메리트가 크고 사용 범위가 확장되고 있다. 그러나 수익성 높은 시장임에도 불구하고 경쟁이 치열하고 시장 규모가 한정적이다. 또한, 가전 제품 수요 하락과 건설 경기 침체로 인해 2022년 판매량이 감소했다. 하지만 인테리어뿐만 아니라 가전으로도 시장이 확대되고 있어 장기적인 투자 가치가 있다는 의견도 있다."
"2023년 11월 KG스틸이 세계일류상품 생산기업으로 선정됐다. 이번 선정은 산업통상자원부 주관 하에 대한무역투자진흥공사(KOTRA)가 인증한다. 생산 상품이 세계 시장 점유율 5위 이내, 상품의 수출액이 국내 동종 상품 생산기업 중 1위, 생산 상품 수출액이 국내 동종 상품 수출액의 30% 이상 차지라는 조건을 충족해야 한다. 선정된 제품은 TFS다. 이 제품은 세계 시장 점유율 5위 이내이며, 세계 시장에서 연간 5,000만 달러(650억여 원) 이상, 수출 규모 연간 500만 달러(65억여 원) 이상 등 세계일류상품 조건을 동시에 모두 충족한다. 이 텍스트를 요약해줘.","2023년 11월, KG스틸이 산업통상자원부와 대한무역투자진흥공사(KOTRA)로부터 세계일류상품 생산기업으로 선정되었습니다. 이 선정은 세계 시장 점유율 5위 이내, 국내 동종 상품 수출액 1위, 그리고 국내 동종 상품 수출액의 30% 이상을 차지하는 조건을 충족해야 합니다. KG스틸의 TFS 제품은 이러한 조건을 모두 만족하며, 세계 시장에서 연간 5,000만 달러 이상의 매출을 기록하고 있습니다."
"KG스틸이 2020년 국제식품안전경영시스템(FSSC22000)을 취득했다. 국내외 철강업체 중 최초 취득이다. FSSC22000은 유럽식품협회(CIAA)에서 개발한 규격이다. 국제식품안전협회(GFSI)에서 인증받은 국제 규격으로, 글로벌 HACCP의 상위 인증이다. 이로써 KG스틸은 해외 제품 수출에 박차를 가하게 됐다. Nestle, Kraft, Danone, Unilever 등 유명 글로벌 식품회사들은 대부분 FSSC22000을 요구하고 있다. 이들 기업은 통조림관, 분유관 등 식품용기뿐 아니라 각종 농수산물관 및 식관에도 해당 인증을 요구하고 있다. 특히 KG스틸이 석도강판(Tin plate, 주로 음료수, 통조림 등 식품용기의 재료)에서 강점을 보이고 있는 만큼 이번 인증 취득은 향후 KG스틸의 세계 시장 점유율 확대에 긍정적인 영향을 미칠 것으로 예상된다. 이 텍스트를 요약해줘.","KG스틸은 2020년에 국내외 철강업체 중 최초로 국제식품안전경영시스템(FSSC22000)을 취득했습니다. 이 인증은 유럽식품협회에서 개발한 국제 규격으로, 글로벌 식품회사들이 요구하는 상위 인증입니다. KG스틸은 특히 석도강판 분야에서 강점을 가지고 있어, 이번 인증 취득이 해외 시장 점유율 확대에 긍정적인 영향을 미칠 것으로 기대됩니다."
"KG스틸의 2022년 매출액은 3조 6,765억 원으로 2021년 대비 15% 증가, 업계 평균 1,878%를 상회했다. 영업이익 역시 3,259억 원을 기록, 역시 13%의 증가세를 보였다. 2022년 철강업계가 다소 부진했던 것과 달리 KG스틸은 불황 속에서 홀로 호실적을 거뒀다. 원인으로는 제품 믹스 개선을 통한 수익성 확대, 해외 판로 개척 등이 꼽힌다. 무엇보다 냉연판재류 전 품목 생산업체라는 강점이 발휘됐다. 글로벌 경기가 침체하고 철강 가격이 하락할 때 판매 감소분을 상쇄할 수 있었기 때문이다. 이 텍스트를 요약해줘.","KG스틸은 2022년 매출액 3조 6,765억 원으로 전년 대비 15% 증가하며 업계 평균을 크게 상회했다. 영업이익도 3,259억 원으로 13% 증가했다. 철강업계가 부진한 가운데, KG스틸은 제품 믹스 개선과 해외 판로 개척으로 호실적을 기록했다. 특히, 냉연판재류 전 품목 생산업체로서의 강점이 경기 침체와 철강 가격 하락에도 판매 감소를 상쇄하는 데 기여했다."
"유럽연합이 2023년 10월 탄소국경조정제도(CBAM)를 도입했다. 전면 시행은 2026년 1월이다. 이는 EU에 수출된 제품의 탄소 배출량 추정치를 EU 탄소배출권거래제(ETS)와 연동, 세금을 부과하는 제도다. 적용 대상은 철강, 수소, 알루미늄, 비료, 시멘트, 전력으로, 일종의 탄소 관세다. 특이점은 단순히 생성 공정만 따지지 않고 외부 구매 열과 전기 역시 포함하기에 기준이 엄격하다는 것. 이에 국내 철강업계에 비상이 걸렸다. 국내 철강업계의 유럽 수출 비중이 높은데다 현재 우리나라에서는 유럽만큼 엄격한 기준을 적용하지 않아 탄소 배출량이 상당하기 때문이다. 국내 철강업계는 탄소중립 실현을 위해 수소환원제철(탄소 대신 수소를 이용하는 친환경 공정) 기술 상용화를 계획하고 있지만 이는 많은 시간이 필요할 것으로 보인다. 이 텍스트를 요약해줘.","유럽연합이 2023년 10월 탄소국경조정제도(CBAM)를 도입했으며, 2026년 1월부터 전면 시행됩니다. 이 제도는 EU로 수출되는 제품의 탄소 배출량에 따라 세금을 부과하는 것으로, 철강, 수소, 알루미늄, 비료, 시멘트, 전력에 적용됩니다. 국내 철강업계는 유럽 수출 비중이 높고, 국내 기준이 덜 엄격해 탄소 배출량이 많아 비상이 걸렸습니다. 철강업계는 수소환원제철 기술 상용화를 계획 중이지만, 시간이 걸릴 것으로 예상됩니다."
"전반적인 철강 산업은 둔화한 반면, 프리미엄 컬러강판 시장은 성장 중이다. 한국철강협회의 통계에 따르면 국내 컬러강판 생산량은 2020년 204만 2,461톤에서 2022년 238만 3,374톤으로 16.6% 증가했다. 이는 컬러강판의 인테리어 수요 증가에 따른 것. 컬러강판은 철강과 디자인의 합작품으로, 철강에 원하는 소재의 무늬와 질감을 구현하는 고부가가치 기술이 적용된 제품이다. 일반 철강재보다 가격이 두 배 이상 높아 수익성 면에서도 기업 미래 동력으로 자리 잡을 가능성이 매우 크다. 건축 내 외장재는 물론 최근에는 TV와 냉장고, 세탁기 등 프리미엄 가전으로 사용처가 확대되고 있다. 이 텍스트를 요약해줘.","전반적인 철강 산업이 둔화하는 가운데, 프리미엄 컬러강판 시장은 성장하고 있습니다. 한국철강협회에 따르면, 국내 컬러강판 생산량은 2020년부터 2022년까지 16.6% 증가했습니다. 이는 인테리어 수요 증가에 따른 것으로, 컬러강판은 철강에 다양한 디자인을 구현하는 고부가가치 제품입니다. 일반 철강재보다 가격이 두 배 이상 높아 수익성이 높으며, 건축 자재뿐만 아니라 프리미엄 가전 제품에도 사용처가 확대되고 있습니다."
"KG스틸은 컬러강판 통합 브랜드 ‘X-TONE(엑스톤)’ 포트폴리오를 강화했다. 특히 환경규제물질을 완전히 없앤 패널을 적용, 친환경 컬러강판을 개발했다. 이는 정부 정책으로 2025년부터 페인트류 사용이 금지되는 크롬산 스트론튬(SrCrO₄)을 완전히 배제한 결과물이다. 크롬산 스트론튬은 컬러강판 제조에서 필수적인 물질로, 부식을 막는 용도로 쓰이고 있다. 보통 코일 표면에 코팅된다. 2023년 8월 시생산 성공한 KG스틸의 X-TONE 논크롬 컬러강판은 환경규제물질을 완전히 없앤 강판을 국내 최초 출시했다는 점에서 크게 주목받았다. 이는 환경 규제 대응 시계를 1년 이상 앞당겼다는 평가를 받고 있다. 향후에도 KG스틸은 국내 환경 기준은 물론 해외(유럽 등) 기준을 선제적으로 충족한 제품군을 내놓을 예정이다. 이 텍스트를 요약해줘.","KG스틸은 환경규제물질을 제거한 친환경 컬러강판 브랜드 'X-TONE'을 강화했다. 특히, 2025년부터 금지되는 크롬산 스트론튬을 배제한 제품을 개발하여 주목받았다. 이는 국내 최초로 환경규제물질을 완전히 없앤 강판으로, 환경 규제 대응을 앞당겼다는 평가를 받는다. KG스틸은 앞으로도 국내외 환경 기준을 충족하는 제품을 선보일 계획이다."
"KG스틸이 프리미엄 강판 시장에서 국내 최초 개발을 이어가고 있다. 가장 주목을 받은 것은 2022년 9월 내놓은 ‘뉴 스노우 매트(New Snow Matt)’ 컬러강판이다. KG스틸은 이 제품에서 비정형 패턴을 구현했는데, 이는 국내 철강업체 최초다. 기존 제품들은 동일 패턴이 반복되는 형태이지만, 뉴 스노우 매트는 미세한 눈꽃 무늬가 비정형 곡선을 따라 구현됐다. 질감 역시 원형 파장의 물결 주름으로 표면 높이를 조절하며 표현해 철강이 아닌 유화 제품처럼 거칠면서도 고급스러운 마감으로 독특하게 제조했다. 출시와 동시에 다수의 고객사를 확보했다. 이 외에도 친환경 제품군으로 항균 및 항곰팡이 성능을 갖춘 강판 등을 2022년 출시했다. 이 텍스트를 요약해줘.","KG스틸은 프리미엄 강판 시장에서 국내 최초로 비정형 패턴을 구현한 '뉴 스노우 매트' 컬러강판을 2022년 9월에 출시했습니다. 이 제품은 미세한 눈꽃 무늬와 독특한 질감을 통해 고급스러운 마감을 제공하며, 출시와 동시에 많은 고객사를 확보했습니다. 또한, KG스틸은 항균 및 항곰팡이 성능을 갖춘 친환경 강판 제품도 2022년에 선보였습니다."
"KG스틸은 철강 제조기업으로 주 영업 분야는 냉연, 아연도금강판, 컬러강판, 석도강판 등이다. 최초 전신은 신생산업이다. 1967년 당시 국내 유일의 철강 전문가이며 정통 엔지니어 주창균 회장이 세웠다. 1975년 일신제강으로 상호를 바꿨다. 엔지니어가 세운 회사인 만큼 독보적인 기술력을 바탕으로 성장, 포항제철에 이어 업계 2위를 기록했다. 1982년 흑자 부도를 냈고, 1985년 동부그룹이 경영권을 넘겨받았다. 이후 2008년 동부제철, 2019년 KG동부제철을 거쳐 KG스틸로 2022년 사명을 변경했다. 이 텍스트를 요약해줘.","KG스틸은 냉연, 아연도금강판, 컬러강판, 석도강판 등을 주로 생산하는 철강 제조기업입니다. 1967년 주창균 회장이 설립한 신생산업이 전신이며, 1975년 일신제강으로 이름을 바꿨습니다. 독보적인 기술력으로 성장하여 포항제철에 이어 업계 2위를 기록했습니다. 1982년 흑자 부도를 겪고 1985년 동부그룹에 인수되었습니다. 이후 2008년 동부제철, 2019년 KG동부제철을 거쳐 2022년 KG스틸로 사명을 변경했습니다."
"가온그룹이 생산하는 제품의 주요 원재료는 메인칩(Main Chip), 튜너, 플래시메모리(Flash Memory), 메모리(SDRAM), 회로기판(PCB) 그리고 전원공급장치(SMPS) 등이 있다. 플래시메모리와 SDRAM 등은 반도체 경기에 따라 수급이 변하는 특징이 있다. 또한 메인칩, 튜너, PCB, SMPS 등도 전자 업종 전반적인 경기의 영향을 받는다. 가온그룹은 연결 기준 5,000억 원에서 6,000억 원대의 매출을 기록하고 있는데, 영업이익은 280억 원에서 90억 원대까지 등락이 있다. 부품 가격에 따라 영업이익의 차이가 벌어지는 것이다. 이에 가온그룹은 장기적 제휴 관계 체결과 구매선 다변화로 수급의 변동성을 최소화하기 위해 노력을 기울이고 있다. 이 텍스트를 요약해줘.","가온그룹은 메인칩, 튜너, 플래시메모리, SDRAM, PCB, SMPS 등을 주요 원재료로 사용하는데, 이들 부품은 반도체 및 전자 업종 경기의 영향을 받습니다. 매출은 5,000억 원에서 6,000억 원대이며, 영업이익은 부품 가격에 따라 280억 원에서 90억 원대로 변동합니다. 가온그룹은 수급 변동성을 줄이기 위해 장기적 제휴와 구매선 다변화를 추진하고 있습니다."
"국내 IPTV 셋톱박스의 주요 전방산업인 유료방송 산업이 넷플릭스, 아마존 등 온라인 동영상 서비스(OTT) 급부상으로 급격히 위축되고 있다. 과학기술정보통신부에 따르면 2022년 하반기 유료방송 전체 가입자 수는 3,625만 명으로 상반기에 비해 24만 명(0.67%) 증가하는 데 그쳐 0%대 증가율을 보였다. 유료방송 시장의 약세는 해외에서도 두드러지고 있다. 스트리밍을 기반으로 하는 OTT 산업은 셋톱박스의 주요 시장인 북미, 유럽 등에서 빠르게 기존의 위성 및 케이블방송 수요를 대체하고 있다. 셋톱박스 산업은 빠른 기술 변화와 높은 경쟁 강도로 위협받고 있으며, 보급률 포화 상태에 이르러 전체 시장 규모가 축소되는 상황이다. 가온그룹은 OTT 및 AI 디바이스로 시장에 대응하고 있다. 이 텍스트를 요약해줘.","국내 IPTV 셋톱박스 산업이 넷플릭스, 아마존 등 OTT 서비스의 부상으로 위축되고 있다. 2022년 하반기 유료방송 가입자 수는 소폭 증가에 그쳤으며, 해외에서도 OTT가 기존 위성 및 케이블 방송 수요를 빠르게 대체하고 있다. 셋톱박스 산업은 기술 변화와 경쟁 심화로 위협받고 있으며, 시장 규모가 축소되고 있다. 이에 가온그룹은 OTT 및 AI 디바이스로 대응하고 있다."
"글로벌 시장조사기관 마켓앤마켓에 따르면 세계 서비스 로봇 시장 규모는 2020년 약 301억 달러였으며, 2021년부터 연평균 성장율(CARG) 23.3%로 성장해 2026년 1,033억 달러에 이를 것으로 전망된다. 2020년 기준 북미 시장이 세계 서비스 로봇 시장의 39.8%를 차지해 가장 큰 비중을 보였으며, 아시아(27.7%), 유럽(22.4%), 기타 지역(10.1%) 순으로 나타났다. 응용 분야별 시장 규모는 2021년 기준으로 가정용 서비스 로봇이 가장 큰 시장 비중(25.6%)을 기록했고, 의료용(17.3%), 방위/구조/보안용(11.6%), 농업용(10.6%), 물류용(9.4%) 순이었다. 사물인터넷(IoT) 기술 적용 확대, 병원 내 방역 살균 로봇 활용 증가, 가정용 서비스 로봇 수요 증가 등이 서비스 로봇 시장 성장을 견인할 전망이다. 이 텍스트를 요약해줘.","세계 서비스 로봇 시장은 2020년 약 301억 달러에서 연평균 23.3% 성장하여 2026년 1,033억 달러에 이를 것으로 예상됩니다. 2020년 기준, 북미가 시장의 39.8%를 차지하며 가장 큰 비중을 보였고, 아시아와 유럽이 그 뒤를 이었습니다. 2021년 응용 분야별로는 가정용 서비스 로봇이 가장 큰 비중을 차지했으며, 의료용, 방위/구조/보안용, 농업용, 물류용 로봇이 뒤를 이었습니다. IoT 기술 확대와 방역 로봇 및 가정용 로봇 수요 증가가 시장 성장을 이끌 것으로 보입니다."
"한정적인 국내 셋톱박스 시장을 벗어나 가온그룹은 해외 시장에서 활로를 찾고 있다. 선진국에서는 IP Connectivity를 중심으로 한 하이브리드(Hybrid) OTT와 일반 TV를 스마트 TV처럼 사용할 수 있게 하는 안드로이드 기반의 Smart Box 등 IP 관련 제품의 성장세가 이어지고 있다. 향후 시장은 AI 결합형 OTT 등 하이엔드(High-End) 제품군이 선도해 나갈 것으로 전망되며, 가온그룹은 앞선 기술력으로 해외 시장 공략에 나서고 있다. 이 텍스트를 요약해줘.","가온그룹은 국내 셋톱박스 시장의 한계를 넘어 해외 시장에서 기회를 모색하고 있다. 선진국에서는 IP 연결을 중심으로 한 하이브리드 OTT와 안드로이드 기반의 스마트 박스가 성장 중이며, AI 결합형 OTT 등 고급 제품이 시장을 주도할 것으로 예상된다. 가온그룹은 이러한 기술력을 바탕으로 해외 시장을 공략하고 있다."
"가온그룹은 AI 디바이스의 세계 최초 개발 및 국내 상용화 레퍼런스를 바탕으로 중동/아프리카 지역 최대 통신사업자와 계약 체결에 성공했다. 중동과 라틴아메리카는 디지털 전환과 인터넷 보급률이 낮아 앞으로 높은 성장률이 기대되는 시장이다. 또한 가온그룹은 세계 최대 방송 산업 전문 전시회 ‘IBC 2023’을 비롯해 유럽, 북미 지역 주요 IT 전시회에 참가하며 적극적인 영업 활동을 이어가고 있다. 이 텍스트를 요약해줘.","가온그룹은 AI 디바이스의 세계 최초 개발 및 국내 상용화를 기반으로 중동/아프리카 최대 통신사업자와 계약을 체결했다. 중동과 라틴아메리카는 디지털 전환과 인터넷 보급률이 낮아 성장 잠재력이 큰 시장이다. 또한, 가온그룹은 'IBC 2023' 등 주요 IT 전시회에 참가하며 유럽과 북미에서 적극적인 영업 활동을 펼치고 있다."
"셋톱박스 시장 규모가 축소되면서 가온그룹의 현금 창출력이 약해지고 있다. 잉여현금 흐름은 2021년 433억 원으로 적자 전환한 이후 마이너스가 지속되고 있다. 가온그룹은 2021년부터 이어진 반도체 이슈와 해외 거래처의 매출채권 장기화로 운전자본 부담이 증가한 상황이다. 2023년 1분기 기준 외상 판매 후 대금 회수까지 90일이 넘어 현금 흐름을 방해하고 있다. 이로 인해 차입금 증가가 예상된다. 또한 주요 해외 거래처에 대한 높은 의존도로 원가 상승에 따른 판가 인상 교섭이 열위에 있어, 원가 부담은 저조한 수익성으로 이어질 전망이다. 이 텍스트를 요약해줘.","셋톱박스 시장 축소로 가온그룹의 현금 창출력이 약화되고 있으며, 2021년 이후 잉여현금 흐름이 적자를 기록하고 있습니다. 반도체 문제와 해외 거래처의 매출채권 장기화로 운전자본 부담이 증가하고 있으며, 대금 회수 지연으로 현금 흐름이 악화되고 있습니다. 차입금 증가가 예상되며, 해외 거래처 의존도가 높아 원가 상승에 따른 가격 인상 협상에서 불리한 위치에 있어 수익성이 저조할 전망입니다."
"디지털 미디어 산업은 기술 개발 능력과 제품의 안정성 확보가 핵심 경쟁요소라고 할 수 있다. 차별화된 앞선 기술력을 갖고 있어야만 시장을 주도하고 선점할 수 있으며, 제품의 안정성이 보장돼야 시장을 유지하고 확대할 수 있다. 가온그룹은 세계 최초로 안드로이드 기반 디바이스(2010년), 4K IPTV(2014년), AI 결합형 OTT(2017년)를 출시하는 등 선도적인 기술로 시장을 꾸준히 리딩하고 있으며, 지속적인 연구개발을 통해 새로운 솔루션을 시장에 내놓고 있다. 이러한 기술력을 바탕으로 전 세계 90여 개국의 240여 방송통신사업자 네트워크를 확보했다. 전체 인력의 60% 이상이 R&D 인력일 정도로 연구개발 활동에 회사의 역량을 집중하고 있으며, 빠르게 변화하는 미디어 및 네트워크 시장에 대응하고 있다. 이 텍스트를 요약해줘.","디지털 미디어 산업에서 기술 개발과 제품 안정성은 핵심 경쟁 요소입니다. 가온그룹은 안드로이드 기반 디바이스, 4K IPTV, AI 결합형 OTT 등을 세계 최초로 출시하며 시장을 선도하고 있습니다. 이들은 전 세계 90여 개국의 240여 방송통신사업자와 네트워크를 구축했으며, 전체 인력의 60% 이상이 R&D에 집중하여 빠르게 변화하는 시장에 대응하고 있습니다."
"글로벌 투자 시장에서는 메타버스 산업의 미래 성장 가능성을 높이 평가하며 메타버스 관련 기업들에 대한 관심이 집중되고 있다. 가온그룹은 5G, AI, 디바이스 제조, 콘텐츠 개발 및 양산 기술과 전문 인력을 보유하고, 이를 통해 자체 개발한 원격 협업 솔루션 ‘KXR INPERT’ 콘텐츠와 5G 기반 ‘XR 디바이스’ 개발을 완료하며 XR 토털 솔루션 제공 기술력을 확보했다. 경찰, 국방, 소방, 의료 등 다양한 부문에 활용 가능한 솔루션 제공이 가능하며, 국내외 B2B(기업 간 거래), B2G(기업과 정부 간 거래) 시장을 적극 공략하고 있다. 이 텍스트를 요약해줘.","글로벌 투자 시장에서 메타버스 산업의 성장 가능성이 주목받고 있으며, 가온그룹은 5G, AI, 디바이스 제조 및 콘텐츠 개발 기술을 통해 XR 토털 솔루션을 제공하고 있다. 이들은 경찰, 국방, 소방, 의료 등 다양한 분야에 활용 가능한 솔루션을 개발하여 국내외 B2B 및 B2G 시장을 적극 공략하고 있다."
"또한 서비스 로봇 분야로 사업 영역을 확장해 결과를 나타내고 있다. 실내외 주행 로봇의 요철/경사로 등판을 가능하게 하고, 보조 바퀴의 원치 않는 회전으로 주행이 불안정해지는 문제를 해결할 수 있는 기술을 개발해 특허를 출원했다. 빠른 생산과 가격을 낮추기 위한 모듈화 설계에 집중해 관련 시장을 적극 공략할 방침이다. 이 텍스트를 요약해줘.","서비스 로봇 분야로 사업을 확장하여 실내외 주행 로봇의 성능을 개선하는 기술을 개발하고 특허를 출원했다. 또한, 모듈화 설계를 통해 생산 속도를 높이고 비용을 절감하여 관련 시장을 공략할 계획이다."
"가온그룹의 주요 고객은 KT다. KT의 AI셋톱박스 ‘기가지니’를 가온이 공급한다. KT는 국내 유료방송 1위 기업이다. 과거부터 탄탄하게 갖춘 전국의 영업망을 기반으로 기존 고객들을 유지하며 높은 점유율을 차지하고 있다. 과학기술정보통신부의 ‘2023년 상반기 유료방송사업 가입자 수 및 시장 점유율(6개월 평균)’ 통계에 따르면 KT의 가입자 수는 886만 5,968명으로 시장 점유율은 24.39%다. SK브로드밴드(658만 5274, 18.12%), LG유플러스(536만 3160, 14.76%)가 뒤를 잇는다. 이 텍스트를 요약해줘.","가온그룹은 KT의 주요 고객으로, KT의 AI셋톱박스 '기가지니'를 공급합니다. KT는 국내 유료방송 1위 기업으로, 2023년 상반기 기준 가입자 수 886만 명 이상, 시장 점유율 24.39%를 기록하고 있습니다. SK브로드밴드와 LG유플러스가 그 뒤를 잇고 있습니다."
"KT는 AI 경쟁력 강화에 박차를 가하고 있다. 기존 AI 데이터센터 사업은 물론이고 AI 로봇/케어/교육 사업을 강화하기 위해 2023년 기준, 향후 5년 동안 7조 원을 투자할 계획이다. 또한 자사 IPTV 서비스를 ‘지니TV’로 개편하고 사업을 고도화하고 있다. 가온그룹은 2023년 6월부터 KT에 AI셋톱박스와 무선 공유기(AP) 기능을 결합한 프리미엄 디바이스를 공급하고 있다. 이 텍스트를 요약해줘.","KT는 AI 경쟁력 강화를 위해 향후 5년간 7조 원을 투자할 계획이며, AI 데이터센터와 AI 로봇/케어/교육 사업을 강화하고 있습니다. 또한, IPTV 서비스를 '지니TV'로 개편하고 있으며, 가온그룹은 AI셋톱박스와 무선 공유기 기능을 결합한 디바이스를 KT에 공급하고 있습니다."
